Cod_Operadora;Operadora;UF;qtd_beneficiarios
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Espírito Santo;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Maranhão;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Mato Grosso;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Piauí;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Rio Grande do Norte;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Rondônia;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Roraima;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Sergipe;0
394734;AMEPLAN ASSISTENCIA MEDICA PLANEJADA LTDA;Tocantins;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Rondônia;19244
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;São Paulo;338
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Rio de Janeiro;232
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Minas Gerais;67
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Bahia;34
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Amazonas;19
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Pará;15
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Acre;11
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Distrito Federal;8
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Goiás;4
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Espírito Santo;3
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Mato Grosso;1
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Alagoas;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Amapá;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Ceará;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Maranhão;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Mato Grosso do Sul;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Paraíba;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Paraná;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Pernambuco;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Piauí;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Rio Grande do Norte;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Rio Grande do Sul;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Roraima;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Santa Catarina;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Sergipe;0
321338;AMERON - ASSISTENCIA MEDICA RONDONIA S/A.;Tocantins;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Rio de Janeiro;78054
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Minas Gerais;72
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;São Paulo;6
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Paraná;2
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Alagoas;1
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Bahia;1
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Espírito Santo;1
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Tocantins;1
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Acre;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Amapá;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Amazonas;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Ceará;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Distrito Federal;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Goiás;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Maranhão;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Mato Grosso;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Mato Grosso do Sul;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Pará;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Paraíba;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Pernambuco;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Piauí;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Rio Grande do Norte;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Rio Grande do Sul;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Rondônia;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Roraima;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Santa Catarina;0
401081;AMESC - ASSOCIACAO MEDICA ESPIRITA CRISTA;Sergipe;0
418587;AMHA SAUDE S/A;São Paulo;8349
418587;AMHA SAUDE S/A;Minas Gerais;22
418587;AMHA SAUDE S/A;Santa Catarina;10
418587;AMHA SAUDE S/A;Bahia;2
418587;AMHA SAUDE S/A;Rio de Janeiro;2
418587;AMHA SAUDE S/A;Distrito Federal;1
418587;AMHA SAUDE S/A;Maranhão;1
418587;AMHA SAUDE S/A;Paraíba;1
418587;AMHA SAUDE S/A;Paraná;1
418587;AMHA SAUDE S/A;Acre;0
418587;AMHA SAUDE S/A;Alagoas;0
418587;AMHA SAUDE S/A;Amapá;0
418587;AMHA SAUDE S/A;Amazonas;0
418587;AMHA SAUDE S/A;Ceará;0
418587;AMHA SAUDE S/A;Espírito Santo;0
418587;AMHA SAUDE S/A;Goiás;0
418587;AMHA SAUDE S/A;Mato Grosso;0
418587;AMHA SAUDE S/A;Mato Grosso do Sul;0
418587;AMHA SAUDE S/A;Pará;0
418587;AMHA SAUDE S/A;Pernambuco;0
418587;AMHA SAUDE S/A;Piauí;0
418587;AMHA SAUDE S/A;Rio Grande do Norte;0
418587;AMHA SAUDE S/A;Rio Grande do Sul;0
418587;AMHA SAUDE S/A;Rondônia;0
418587;AMHA SAUDE S/A;Roraima;0
418587;AMHA SAUDE S/A;Sergipe;0
418587;AMHA SAUDE S/A;Tocantins;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;São Paulo;11676
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Minas Gerais;3
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Paraíba;2
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Pernambuco;2
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Acre;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Alagoas;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Amapá;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Amazonas;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Bahia;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Ceará;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Distrito Federal;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Espírito Santo;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Goiás;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Maranhão;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Mato Grosso;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Mato Grosso do Sul;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Pará;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Paraná;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Piauí;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Rio de Janeiro;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Rio Grande do Norte;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Rio Grande do Sul;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Rondônia;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Roraima;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Santa Catarina;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Sergipe;0
421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Tocantins;0
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;São Paulo;1527918
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Rio de Janeiro;637722
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Paraná;111561
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Pernambuco;94655
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Distrito Federal;87879
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Minas Gerais;47868
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Bahia;43072
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Ceará;29321
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Rio Grande do Norte;29187
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Rio Grande do Sul;16952
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Maranhão;16772
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Amazonas;16105
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Goiás;14472
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Alagoas;13552
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Santa Catarina;12107
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Espírito Santo;9264
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Paraíba;6523
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Não Identificado;5037
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Pará;3408
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Sergipe;2809
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Mato Grosso;1755
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Tocantins;1226
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Amapá;1062
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Mato Grosso do Sul;1052
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Piauí;782
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Roraima;348
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Rondônia;282
326305;AMIL ASSISTENCIA MEDICA INTERNACIONAL S.A.;Acre;150
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Minas Gerais;7330
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;São Paulo;29
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Acre;1
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Goiás;1
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Rio de Janeiro;1
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Alagoas;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Amapá;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Amazonas;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Bahia;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Ceará;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Distrito Federal;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Espírito Santo;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Maranhão;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Mato Grosso;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Mato Grosso do Sul;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Pará;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Paraíba;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Paraná;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Pernambuco;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Piauí;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Rio Grande do Norte;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Rio Grande do Sul;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Rondônia;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Roraima;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Santa Catarina;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Sergipe;0
325465;AMPARA ASSISTENCIA MEDICA PARAISO LTDA;Tocantins;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Distrito Federal;5549
422720;AMPLA PLANOS DE SAUDE  LTDA;Pernambuco;331
422720;AMPLA PLANOS DE SAUDE  LTDA;Goiás;112
422720;AMPLA PLANOS DE SAUDE  LTDA;São Paulo;30
422720;AMPLA PLANOS DE SAUDE  LTDA;Bahia;28
422720;AMPLA PLANOS DE SAUDE  LTDA;Paraíba;17
422720;AMPLA PLANOS DE SAUDE  LTDA;Rio de Janeiro;16
422720;AMPLA PLANOS DE SAUDE  LTDA;Maranhão;8
422720;AMPLA PLANOS DE SAUDE  LTDA;Espírito Santo;6
422720;AMPLA PLANOS DE SAUDE  LTDA;Amazonas;5
422720;AMPLA PLANOS DE SAUDE  LTDA;Ceará;2
422720;AMPLA PLANOS DE SAUDE  LTDA;Mato Grosso;2
422720;AMPLA PLANOS DE SAUDE  LTDA;Pará;2
422720;AMPLA PLANOS DE SAUDE  LTDA;Paraná;2
422720;AMPLA PLANOS DE SAUDE  LTDA;Sergipe;2
422720;AMPLA PLANOS DE SAUDE  LTDA;Alagoas;1
422720;AMPLA PLANOS DE SAUDE  LTDA;Rio Grande do Norte;1
422720;AMPLA PLANOS DE SAUDE  LTDA;Acre;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Amapá;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Mato Grosso do Sul;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Minas Gerais;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Piauí;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Rio Grande do Sul;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Rondônia;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Roraima;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Santa Catarina;0
422720;AMPLA PLANOS DE SAUDE  LTDA;Tocantins;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Paraná;318
421871;ANGELI SISTEMAS DE SAUDE S.A.;Acre;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Alagoas;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Amapá;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Amazonas;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Bahia;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Ceará;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Distrito Federal;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Espírito Santo;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Goiás;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Maranhão;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Mato Grosso;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Mato Grosso do Sul;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Minas Gerais;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Pará;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Paraíba;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Pernambuco;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Piauí;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Rio de Janeiro;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Rio Grande do Norte;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Rio Grande do Sul;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Rondônia;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Roraima;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Santa Catarina;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;São Paulo;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Sergipe;0
421871;ANGELI SISTEMAS DE SAUDE S.A.;Tocantins;0
416070;ARCELORMITTAL BRASIL S/A;Espírito Santo;15025
416070;ARCELORMITTAL BRASIL S/A;São Paulo;49
416070;ARCELORMITTAL BRASIL S/A;Minas Gerais;42
416070;ARCELORMITTAL BRASIL S/A;Rio de Janeiro;28
416070;ARCELORMITTAL BRASIL S/A;Ceará;15
416070;ARCELORMITTAL BRASIL S/A;Santa Catarina;9
416070;ARCELORMITTAL BRASIL S/A;Goiás;1
416070;ARCELORMITTAL BRASIL S/A;Maranhão;1
416070;ARCELORMITTAL BRASIL S/A;Pernambuco;1
416070;ARCELORMITTAL BRASIL S/A;Acre;0
416070;ARCELORMITTAL BRASIL S/A;Alagoas;0
416070;ARCELORMITTAL BRASIL S/A;Amapá;0
416070;ARCELORMITTAL BRASIL S/A;Amazonas;0
416070;ARCELORMITTAL BRASIL S/A;Bahia;0
416070;ARCELORMITTAL BRASIL S/A;Distrito Federal;0
416070;ARCELORMITTAL BRASIL S/A;Mato Grosso;0
416070;ARCELORMITTAL BRASIL S/A;Mato Grosso do Sul;0
416070;ARCELORMITTAL BRASIL S/A;Pará;0
416070;ARCELORMITTAL BRASIL S/A;Paraíba;0
416070;ARCELORMITTAL BRASIL S/A;Paraná;0
416070;ARCELORMITTAL BRASIL S/A;Piauí;0
416070;ARCELORMITTAL BRASIL S/A;Rio Grande do Norte;0
416070;ARCELORMITTAL BRASIL S/A;Rio Grande do Sul;0
416070;ARCELORMITTAL BRASIL S/A;Rondônia;0
416070;ARCELORMITTAL BRASIL S/A;Roraima;0
416070;ARCELORMITTAL BRASIL S/A;Sergipe;0
416070;ARCELORMITTAL BRASIL S/A;Tocantins;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;São Paulo;35498
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Acre;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Alagoas;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Amapá;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Amazonas;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Bahia;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Ceará;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Distrito Federal;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Espírito Santo;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Goiás;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Maranhão;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Mato Grosso;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Mato Grosso do Sul;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Minas Gerais;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Pará;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Paraíba;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Paraná;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Pernambuco;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Piauí;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Rio de Janeiro;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Rio Grande do Norte;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Rio Grande do Sul;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Rondônia;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Roraima;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Santa Catarina;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Sergipe;0
325236;ASSISTENCIA MEDICA SAO MIGUEL LTDA;Tocantins;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Pará;13011
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Amazonas;2370
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Amapá;41
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Rio de Janeiro;16
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;São Paulo;7
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Maranhão;4
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Paraná;4
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Paraíba;2
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Rio Grande do Norte;2
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Roraima;2
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Ceará;1
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Minas Gerais;1
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Pernambuco;1
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Acre;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Alagoas;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Bahia;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Distrito Federal;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Espírito Santo;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Goiás;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Mato Grosso;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Mato Grosso do Sul;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Piauí;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Rio Grande do Sul;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Rondônia;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Santa Catarina;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Sergipe;0
406554;ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE P;Tocantins;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;São Paulo;68469
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Paraíba;18
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Santa Catarina;14
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Minas Gerais;8
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Goiás;3
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Bahia;1
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Paraná;1
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Rio de Janeiro;1
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Acre;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Alagoas;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Amapá;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Amazonas;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Ceará;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Distrito Federal;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Espírito Santo;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Maranhão;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Mato Grosso;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Mato Grosso do Sul;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Pará;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Pernambuco;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Piauí;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Rio Grande do Norte;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Rio Grande do Sul;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Rondônia;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Roraima;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Sergipe;0
411752;ASSOCIACAO ASSISTENCIAL DE SAUDE SUPLEMENTA;Tocantins;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;São Paulo;10409
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Minas Gerais;11
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Bahia;10
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Rio de Janeiro;2
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Distrito Federal;1
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Mato Grosso;1
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Santa Catarina;1
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Acre;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Alagoas;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Amapá;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Amazonas;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Ceará;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Espírito Santo;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Goiás;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Maranhão;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Mato Grosso do Sul;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Pará;0
340146;ASSOCIACAO AUXILIADORA DAS CLASSES LABORIOS;Paraíba;0
